feature	Alcaligenaceae	Bacteroidaceae	Bifidobacteriaceae	Burkholderiaceae	Christensenellaceae	Clostridiaceae	Coriobacteriaceae	Desulfovibrionaceae	Enterobacteriaceae	Erysipelotrichaceae	Fusobacteriaceae	Lachnospiraceae	Methanobacteriaceae	Pasteurellaceae	Porphyromonadaceae	Prevotellaceae	Pseudomonadaceae	Rikenellaceae	Ruminococcaceae	S24-7	Synergistaceae	Unclassified Cyanobacteria	Unclassified Firmicutes	Unclassified Proteobacteria	Unclassified Tenericutes	Veillonellaceae	Verrucomicrobiaceae	[Barnesiellaceae]	[Paraprevotellaceae]	[Tissierellaceae]
LLM.2013.11.10	0.00192346628872241	0.109840048592833	0.00283458189916987	NA	0.00101235067827495	0.00111358574610245	0.000101235067827495	0.00273334683134238	0.243470338125127	0.00840251062968212	0.000101235067827495	0.129479651751367	NA	NA	0.0298643450091112	0.0802794087872039	NA	0.0422150232840656	0.179793480461632	0.00850374569750962	NA	NA	0.0386717959101033	0.0210568941081191	0.00161976108523993	0.0209556590402916	0.000506175339137477	0.00141729094958494	0.0741040696497267	NA
LLM.2013.12.14	0.00303582270795386	0.136612021857923	0.0103217972070431	NA	0.00505970451325643	0.00505970451325643	0.00101194090265129	0.007083586318559	0.241853875733657	0.00809552722121028	NA	0.0961343857518721	0.00101194090265129	NA	0.0678000404776361	0.00505970451325643	NA	0.0627403359643797	0.188221007893139	0.014167172637118	0.00101194090265129	NA	0.0303582270795386	0.0273224043715847	NA	0.0192268771503744	0.00708358631855899	0.00202388180530257	0.0597045132564258	NA
LLM.2014.01.19	0.00279416330332195	0.157301045224051	0.00165580047604264	NA	0.00196626306530063	0.00507088895788058	0.00144882541653731	0.0129359412190831	0.0310462589257994	0.0145917416951257	0.00413950119010659	0.140018627755355	0.00103487529752665	0.000620925178515989	0.111352582013867	0.00496740142812791	0.00020697505950533	0.10058987891959	0.142191865880161	0.000827900238021318	0.000620925178515989	NA	0.0417054744903239	0.0331160095208527	0.0020697505950533	0.0133498913380938	0.153472006623202	0.00507088895788058	0.0152126668736417	0.000620925178515989
LLM.2014.02.17	0.00467860048820179	0.215520748576078	NA	NA	0.011493083807974	0.00213588283157038	0.00223759153783564	0.0102725793327909	0.140561432058584	0.0122050447518308	0.00823840520748576	0.102420667209113	0.00101708706265256	NA	0.0586859235150529	0.00417005695687551	0.00152563059397884	0.0855370219690806	0.181550040683482	0.003966639544345	0.00305126118795769	NA	0.0360048820179007	0.0190195280716029	0.0065093572009764	0.0126118795768918	0.0502441008950366	0.0113913751017087	0.0124084621643613	0.00254271765663141
LLM.2014.03.23	0.00496957403651116	0.159330628803245	NA	NA	0.00517241379310345	0.00141987829614604	0.000811359026369168	0.00456389452332657	0.167444219066937	0.0175456389452333	0.000101419878296146	0.11105476673428	0.00101419878296146	0.000101419878296146	0.0630831643002028	0.0143002028397566	NA	0.0447261663286004	0.206795131845842	0.0233265720081136	0.000608519269776876	NA	0.0482758620689655	0.0372210953346856	0.00517241379310345	0.013894523326572	0.0399594320486815	0.00354969574036511	0.0254563894523327	0.000101419878296146
LLM.2014.05.04	0.00438462322830631	0.107576221066585	0.000509839910268176	NA	0.00693382277964719	0.0034669113898236	0.00254919955134088	0.0121341898643826	0.239114917915774	0.0172325889670643	0.0020393596410727	0.118486795146324	0.00407871928214541	0.000611807892321811	0.0560823901294993	0.0113184460079535	NA	0.0837157132660345	0.214744570204956	0.00520036708473539	0.00234526358723361	NA	0.0185581727337616	0.00305903946160905	0.00295707147955542	0.0238605078005506	0.0396655450188641	0.00693382277964719	0.0112164780258999	0.00122361578464362
LLM.2014.06.16	0.007701661937576	0.112687474665586	0.000101337657073368	NA	0.00111471422780705	0.00222942845561411	0.000810701256586948	0.00344548034049453	0.16396432914471	0.00526955816781516	0.000202675314146737	0.136096473449534	NA	0.000101337657073368	0.062423996757195	0.0483380624239967	NA	0.0899878394811512	0.132853668423186	0.0418524523713012	0.000405350628293474	0.00516822051074179	0.025841102553709	0.00952573976489663	0.00273611674098095	0.0152006485610053	0.0495541143088772	0.003850830968788	0.0785366842318606	NA
LLM.2014.07.24	0.00568239472349061	0.16468797564688	0.000101471334348047	NA	0.00436326737696601	0.00334855403348554	0.0015220700152207	0.0124809741248097	0.0196854388635211	0.00781329274479959	0.00121765601217656	0.15271435819381	0.00101471334348047	0.00192795535261289	0.0429223744292237	0.0438356164383562	0.00030441400304414	0.0855403348554033	0.220395738203957	0.00994419076610857	0.00091324200913242	0.0105530187721969	0.0450532724505327	0.010857432775241	0.00426179604261796	0.0136986301369863	0.0917300862506342	0.0111618467782851	0.0315575849822425	0.000710299340436327
LLM.2014.08.22	0.00694586312563841	0.0958120531154239	0.000919305413687436	NA	0.00132788559754852	0.00224719101123596	0.00429009193054137	0.00847803881511747	0.0534218590398366	0.0159346271705822	NA	0.259754851889683	0.00204290091930541	0.000102145045965271	0.0293156281920327	0.0185903983656793	NA	0.0363636363636364	0.308580183861083	0.00909090909090909	0.000102145045965271	0.00377936670071502	0.0838610827374872	0.0186925434116445	0.00183861082737487	0.0112359550561798	0.0119509703779367	0.00296220633299285	0.0122574055158325	0.000102145045965271
LLM.2014.08.25	0.00420728578758338	0.200307850179579	0.000820933812211391	NA	0.00461775269368907	0.00164186762442278	0.00944073884043099	0.00307850179579271	0.034376603386352	0.0115956900974859	0.000513083632632119	0.134940995382247	0.00513083632632119	NA	0.0350949204720369	0.0123140071831709	0.000102616726526424	0.0893791688045151	0.252437147255003	0.00615700359158543	0.00246280143663417	0.000205233453052848	0.0494612621857363	0.00266803488968702	0.00379681888147768	0.018881477680862	0.0995382247306311	0.00769625448948178	0.00738840430990251	0.0017444843509492
LLM.2014.09.28	0.00424371021521673	0.147115287460847	0.000202081438819844	NA	0.0009093664746893	0.00323330302111751	0.00101040719409922	0.00424371021521673	0.161564110336466	0.00767909467515409	0.000101040719409922	0.178033747600283	0.00101040719409922	NA	0.0169748408608669	0.066282711932909	NA	0.029908052945337	0.203293927452763	0.0162675558249975	0.000101040719409922	0.00596140244518541	0.0501161968273214	0.0257653834495302	0.0009093664746893	0.0165706779832272	0.0036374658987572	0.00242497726583813	0.0523390926543397	0.000101040719409922
LLM.2014.11.16	0.00493255486208979	0.110026172740085	0.000402657539762432	NA	0.000805315079524864	0.0012079726192873	0.000603986309643648	0.00593919871149587	0.155123817193477	0.00744916448560499	0.00241594523857459	0.21693174954701	0.00100664384940608	0.000402657539762432	0.0215421783772901	0.127239782564929	NA	0.0203342057580028	0.199516810952285	0.00926112341453594	NA	0.00201328769881216	0.0368431648882625	0.00785182202536742	0.00191262331387155	0.0263740688544393	0.0025166096235152	0.00110730823434669	0.0352325347292128	0.00100664384940608
LLM.2014.12.07	0.00949173300673607	0.149622371912635	0.000102061645233721	NA	0.00306184935701164	0.00285772606654419	0.00244947948560931	0.0117370892018779	0.00612369871402327	0.0269442743417024	0.000204123290467442	0.157174933659931	0.00204123290467442	NA	0.0354153908961012	0.0194937742396407	NA	0.0378648703817106	0.311798326189018	0.0179628495611349	0.000408246580934885	0.00734843845682792	0.0729740763421106	0.0513370075525617	0.00214329454990814	0.0159216166564605	0.0169422331087977	0.00642988364972443	0.0320473566033884	0.000102061645233721
LLM.2014.12.17	0.0164183642444512	0.210398297354819	0.000405391709739536	NA	0.0019256106212628	0.00212830647613256	0.00111482720178372	0.00942535725144421	0.0126684909293605	0.00304043782304652	0.00131752305665349	0.149994932603628	NA	0.000304043782304652	0.034965034965035	0.0950643559339212	0.000101347927434884	0.0303030303030303	0.140873619134489	0.0275666362622884	0.000202695854869768	0.00608087564609304	0.0470254383297862	0.101043883652579	0.0025336981858721	0.018343974865714	0.00780379041248606	0.00273639404074187	0.076010945576163	0.000202695854869768
LLM.2015.01.06	0.00335638730675346	0.215012205044752	0.000813669650122051	NA	0.00478030919446705	0.00366151342554923	0.00132221318144833	0.00935720097640358	0.0748576078112287	0.00681448331977217	0.0023393002441009	0.108624898291294	0.00101708706265256	0.00122050447518308	0.0403783563873068	0.0349877949552482	0.000101708706265256	0.0719080553295362	0.165276647681041	0.0183075671277461	0.000203417412530513	0.000610252237591538	0.0269528071602929	0.0432262001627339	0.00132221318144833	0.0204434499593165	0.10913344182262	0.0135272579332791	0.0196297803091945	0.000813669650122051
LLM.2015.01.14	0.00714942293943417	0.132877132060055	0.00142988458788684	NA	0.0185884996425289	0.00224696149525074	0.00142988458788684	0.0106219997957308	0.06066796037177	0.00531099989786539	0.000510673067102441	0.128893882136656	0.00204269226840976	NA	0.0341129608824431	0.0190991727096313	NA	0.0843631906853232	0.228372995608212	0.0194055765498928	0.00102134613420488	0.00398324992339904	0.0396282300071494	0.0157287304667552	0.00377898069655806	0.0317638647737718	0.108364824839138	0.0116433459299357	0.0268614033295884	0.000102134613420488
LLM.2015.01.25	0.00373624154296678	0.105321619711199	0.000403918004645057	NA	0.00817933959406241	0.00222154902554781	0.00201959002322529	0.00878521660102999	0.00121175401393517	0.00737150358477229	0.000807836009290114	0.136827224073513	0.00302938503483793	NA	0.0235282237705746	0.0108048066242553	NA	0.0762395233767545	0.241845905281228	0.00656366757548218	0.0014137130162577	0.00313036453599919	0.0434211854993436	0.0166616176916086	0.0042411390487731	0.0249419367868323	0.243966474805614	0.0137332121579319	0.00939109360799758	0.000201959002322529
LLM.2015.02.08	0.00476094003241491	0.117504051863857	0.000607779578606159	NA	0.0127633711507293	0.0015194489465154	0.00121555915721232	0.0134724473257699	0.00638168557536467	0.00445705024311183	0.000405186385737439	0.180915721231767	0.0020259319286872	0.00010129659643436	0.02927471636953	0.0224878444084279	0.00010129659643436	0.0602714748784441	0.277147487844408	0.0355551053484603	0.000911669367909238	0.00303889789303079	0.0550040518638574	0.0378849270664506	0.0015194489465154	0.0290721231766613	0.0558144246353323	0.00810372771474878	0.0375810372771475	0.00010129659643436
LLM.2015.02.23	0.00840421223167274	0.0991292021061158	0.000405022276225192	NA	0.00617658971243418	0.00192385581206966	0.00243013365735115	0.00880923450789793	0.0116443904414743	0.016302146618064	NA	0.250405022276225	0.00202511138112596	0.000101255569056298	0.0261239368165249	0.0289590927501013	NA	0.0314904819765087	0.275415147833131	0.0250101255569056	0.000202511138112596	0.00232887808829486	0.0648035641960308	0.0810044552450385	0.00172134467395707	0.0103280680437424	0.00597407857432159	0.00475901174564601	0.0340218712029162	0.000101255569056298
LLM.2015.03.08	0.007878043789646	0.18743605483937	0.00214855739717618	NA	0.00521792510742787	0.00358092899529364	0.00225086965418457	0.0101289134438306	0.00306936771025169	0.0308983016165337	0.00010231225700839	0.0808266830366278	0.00439942705136075	NA	0.0211786372007366	0.0152445262942501	NA	0.0535093104153878	0.316656435440966	0.0119705340699816	0.00184162062615101	0.00010231225700839	0.0594434213218744	0.0989359525271127	0.000613873542050338	0.0155514630652752	0.0402087170042971	0.010231225700839	0.0162676488643339	0.000306936771025169
LLM.2015.03.24	0.00410004100041	0.11869618696187	0.0002050020500205	0.0002050020500205	0.013530135301353	0.00358753587535875	0.0018450184501845	0.011480114801148	0.0141451414514145	0.013530135301353	0.003280032800328	0.167076670766708	0.003690036900369	0.000717507175071751	0.0249077490774908	0.0428454284542845	0.00030750307503075	0.0583230832308323	0.260352603526035	0.00481754817548175	0.00297252972529725	0.0014350143501435	0.0643706437064371	0.00912259122591226	0.002870028700287	0.0126076260762608	0.140221402214022	0.00902009020090201	0.0059450594505945	0.00379253792537925
LLM.2015.04.04	0.00586118251928021	0.0748586118251928	0.000205655526992288	NA	0.00493573264781491	0.00236503856041131	0.00596401028277635	0.00987146529562982	0.0139845758354756	0.0282776349614396	NA	0.239794344473008	0.00308483290488432	NA	0.0238560411311054	0.0215938303341902	0.000102827763496144	0.02426735218509	0.344061696658098	0.00668380462724936	0.000411311053984576	0.00339331619537275	0.0976863753213368	0.0314652956298201	0.00246786632390745	0.0112082262210797	0.0124421593830334	0.00524421593830334	0.025706940874036	0.000205655526992288
LLM.2015.04.19	0.0024405125076266	0.110331502948953	0.000101688021151108	0.000203376042302217	0.0191173479764084	0.0024405125076266	0.00132194427496441	0.00945698596705308	0.0134228187919463	0.00691478543827537	0.0127110026438885	0.144498678055725	0.00213544844417328	0.00183038438071995	0.0288793980069148	0.011287370347773	0.000305064063453325	0.0541997152735408	0.226459223103518	0.00183038438071995	0.0024405125076266	0.00183038438071995	0.0342688631279235	0.0760626398210291	0.00233882448647549	0.0108806182631686	0.203477730323368	0.00884685784014643	0.00599959324791539	0.00396583282489323
LLM.2015.05.03	0.00631236000814498	0.115658725310527	0.000203624516391774	0.000101812258195887	0.00376705355324781	0.00376705355324781	0.00468336387701079	0.0129301567908776	0.021584198737528	0.0238240684178375	0.00101812258195887	0.27153329260843	0.00203624516391774	NA	0.0133374058236612	0.0184280187334555	0.000203624516391774	0.0375687232742822	0.264813683567502	0.0030543677458766	0.00030543677458766	0.00122174709835064	0.0767664426796986	0.0461209529627367	0.00132355935654653	0.00906129097943392	0.0395031561800041	0.00600692323355732	0.0134392180818571	0.00142537161474242
LLM.2015.05.31	0.00754486133768352	0.139070146818923	0.000203915171288744	0.000305872756933116	0.00825856443719413	0.0032626427406199	0.00132544861337684	0.0090742251223491	0.00825856443719413	0.00683115823817292	0.000713703099510604	0.178935562805873	0.00142740619902121	NA	0.0179445350734095	0.0140701468189233	0.000101957585644372	0.0417006525285481	0.282524469820555	0.0076468189233279	0.00050978792822186	0.000101957585644372	0.0498572593800979	0.0860522022838499	0.00132544861337684	0.0209013050570962	0.0883972267536705	0.00948205546492659	0.0134584013050571	0.000713703099510604
LLM.2015.06.14	0.00389703620141524	0.158240180494308	0.001333196595221	0.000922982258229925	0.00789662598707825	0.00358937544867193	0.00358937544867193	0.016921341400882	0.016921341400882	0.020920931186545	0.00266639319044201	0.209824633370936	0.00512767921238847	0.000717875089734386	0.0172290021536253	0.02758691416265	0.000717875089734386	0.0316890575325608	0.249410316890575	0.001333196595221	0.000512767921238847	0.000615321505486617	0.0744539021638806	0.0118962157727413	0.00492257204389293	0.00892216182955594	0.0975284586196288	0.00851194749256487	0.00420469695415855	0.00789662598707825
LLM.2015.07.08	0.0128243966474806	0.183782692113501	0.000201959002322529	0.000100979501161264	0.000201959002322529	0.00131273351509644	0.00161567201858023	0.014137130162577	0.0293850348379279	0.0442290215086337	0.00070685650812885	0.217610825002524	0.00100979501161264	0.000302938503483793	0.0333232353832172	0.0749267898616581	0.000201959002322529	0.0171665151974149	0.180652327577502	0.000403918004645057	0.000100979501161264	0.000605877006967585	0.0242350802787034	0.0158537816823185	0.000201959002322529	0.00747248308593355	0.0731091588407553	0.00676562657780471	0.0570534181561143	0.000504897505806321
LLM.2015.07.09	0.0182312651087832	0.286764705882353	0.000302175664786462	NA	NA	0.00271958098307816	0.000705076551168413	0.00171232876712329	0.0415995165189363	0.00825946817082997	0.00040290088638195	0.144137792103143	NA	0.000100725221595488	0.0347502014504432	0.191881547139404	NA	0.0147058823529412	0.163477034649476	0.0016116035455278	NA	0.000302175664786462	0.0147058823529412	0.0120870265914585	NA	0.012187751813054	0.00735294117647059	0.0024174053182917	0.0393835616438356	0.000201450443190975
LLM.2015.07.10	0.0247202441505595	0.281790437436419	0.000305188199389624	NA	0.000406917599186165	0.00295015259409969	0.00101729399796541	0.0153611393692777	0.0582909460834181	0.0118006103763988	0.0126144455747711	0.120956256358087	NA	0.0046795523906409	0.0373346897253306	0.0599186164801628	0.000101729399796541	0.0242115971515768	0.166124109867752	0.00101729399796541	NA	0.000406917599186165	0.0220752797558494	0.0188199389623601	NA	0.00874872838250254	0.081383519837233	0.00844354018311292	0.0267548321464903	0.00976602238046795
LLM.2015.07.11	0.0110975361433517	0.236815312563633	0.000814498065567094	NA	0.000916310323762981	0.0030543677458766	0.00264711871309306	0.00570148645896966	0.0262675626145388	0.0169008348605172	0.00743229484829974	0.170840969252698	0.00101812258195887	0.000916310323762981	0.0297291793931989	0.0474445123192832	NA	0.0307473019751578	0.221339849317858	0.000814498065567094	NA	0.000203624516391774	0.0357361026267563	0.00977397678680513	NA	0.00804316839747506	0.103950315618	0.00753410710649562	0.0148645896965995	0.005396049684382
LLM.2015.07.12	0.0136637095951871	0.260426226164984	0.000305903946160905	NA	0.000407871928214541	0.00254919955134088	0.000713775874375446	0.00560823901294993	0.032425818293056	0.00509839910268176	0.00540430304884266	0.105332925461405	NA	0.00122361578464362	0.0300805547058224	0.0590394616090548	NA	0.0563882940756602	0.206893035586826	0.00183542367696543	NA	0.00020393596410727	0.0520036708473539	0.0558784541653921	NA	0.0108086060976853	0.041093096767615	0.0113184460079535	0.0349750178443969	0.00632201488732538
LLM.2015.07.15	0.00384032339565437	0.138756947953512	0.000303183425972713	NA	0.00141485598787266	0.00555836280949975	0.00101061141990905	0.00545730166750884	0.0299140980293077	0.00424456796361799	0.000101061141990904	0.130065689742294	NA	NA	0.0197069226882264	0.0718544719555331	NA	0.0670035371399697	0.222233451237999	0.00485093481556341	0.000101061141990904	0.000202122283981809	0.043355229914098	0.15533097524002	0.00121273370389085	0.00990399191510864	0.0200101061141991	0.0173825164224356	0.0459828196058615	0.000202122283981809
LLM.2015.07.19	0.00621497707590423	0.0393275598573612	0.000713194090677534	NA	0.00407539480387163	0.00183392766174223	0.00183392766174223	0.00927152317880795	0.0159959246051961	0.0119205298013245	0.00193581253183902	0.243199184921039	0.00203769740193581	0.000305654610290372	0.0224146714212939	0.0635761589403974	NA	0.050127356087621	0.289251146204789	0.00631686194600102	0.000203769740193581	0.00356597045338767	0.0976057055527254	0.0609271523178808	0.00244523688232297	0.0114111054508406	0.00733571064696892	0.0101884870096791	0.034538970962812	0.00142638818135507
LLM.2015.07.26	0.00477642276422764	0.1125	0.00040650406504065	0.000203252032520325	0.00680894308943089	0.00142276422764228	0.00254065040650406	0.0125	0.0148373983739837	0.0134146341463415	0.00182926829268293	0.188008130081301	0.00203252032520325	0.000101626016260163	0.0308943089430894	0.00274390243902439	0.000101626016260163	0.0544715447154472	0.291971544715447	0.0143292682926829	0.00040650406504065	0.00132113821138211	0.0830284552845528	0.0758130081300813	0.00477642276422764	0.011280487804878	0.0501016260162602	0.00508130081300813	0.0115853658536585	0.000711382113821138
LLM.2015.08.23	0.00322548130228808	0.144441084568088	NA	NA	0.00362866646507409	0.000907166616268521	0.00151194436044754	0.00312468501159157	0.100796290696502	0.00786211067432718	NA	0.213184154823103	NA	NA	0.0300372946275577	0.00241911097671606	0.000201592581393005	0.0700534220340692	0.251184356415684	0.00342707388368108	0.000503981453482512	0.00332627759298458	0.0565467190807378	0.0186473137788529	0.00473742566273561	0.00957564761616773	0.0310452575345227	0.0117931660114908	0.0278197762322347	NA
LLM.2015.09.06	0.00661375661375661	0.31023606023606	NA	0.000712250712250712	0.00152625152625153	0.00274725274725275	0.00101750101750102	0.0131257631257631	0.0441595441595442	0.00407000407000407	0.0133292633292633	0.182234432234432	NA	0.00111925111925112	0.0474155474155474	0.0144485144485144	0.000203500203500204	0.0552503052503052	0.131359381359381	0.00213675213675214	0.000712250712250712	0.00132275132275132	0.0445665445665446	0.0343915343915344	0.00132275132275132	0.0101750101750102	0.0343915343915344	0.0055962555962556	0.0224867724867725	0.0133292633292633
LLM.2015.09.16	0.00863453815261044	0.332530120481928	NA	NA	NA	0.00753012048192771	NA	0.00582329317269076	0.0598393574297189	0.00261044176706827	NA	0.13785140562249	NA	0.000200803212851406	0.0789156626506024	0.0893574297188755	NA	0.0282128514056225	0.0813253012048193	0.00150602409638554	NA	0.00220883534136546	0.0227911646586345	0.0799196787148594	0.000301204819277108	0.0237951807228916	0.00552208835341365	0.00301204819277108	0.0281124497991968	NA
LLM.2015.10.11	0.00451580531861515	0.15253386853989	NA	NA	0.000401404917210236	0.00140491721023583	0.000301053687907677	0.00200702458605118	0.0154540893125941	0.00331159056698445	NA	0.26743602609132	NA	NA	0.0567987957852484	0.0524836929252383	NA	0.0607124937280482	0.178625188158555	0.0132463622679378	NA	0.0095333667837431	0.0530858003010537	0.00792774711490216	0.00461615654791771	0.0244856999498244	0.0286001003512293	0.00351229302558956	0.0590065228299047	NA
LLM.2015.11.08	0.00654911838790932	0.189521410579345	NA	NA	0.000705289672544081	0.000604534005037783	0.000705289672544081	0.00251889168765743	0.0809068010075567	0.00685138539042821	0.000201511335012594	0.189017632241814	NA	NA	0.0885642317380353	0.0158186397984887	NA	0.0693198992443325	0.163324937027708	0.00937027707808564	NA	0.00795969773299748	0.0572292191435768	0.00664987405541562	0.00453400503778338	0.00785894206549118	0.00171284634760705	0.00523929471032746	0.0848362720403023	NA
LLM.2015.11.22	0.00294685499441114	0.116553195813434	0.000304847068387359	NA	0.00335331775226095	0.00304847068387359	0.000914541205162077	0.00447109033634793	0.0238796870236765	0.0152423534193679	0.000203231378924906	0.260644243471192	NA	NA	0.0405446600955187	0.00111777258408698	NA	0.0570064017884361	0.231378924906005	0.0101615689462453	NA	0.000711309826237171	0.0845442536327609	0.0852555634589981	0.0152423534193679	0.0155472004877553	0.0126003454933442	0.00457270602581039	0.00945025912000813	0.000304847068387359
LLM.2015.12.27	0.00637587288735958	0.102823600850116	0.00131565631009007	NA	0.00556623823499646	0.00131565631009007	0.000404817326181561	0.00698309887663192	0.00698309887663192	0.00769152919744965	0.00192288229936241	0.296427487096448	NA	NA	0.0316769557737071	0.0010120433154539	NA	0.0655804068414128	0.301791316668353	0.00141686064163546	0.000910838983908511	0.0020240866309078	0.08430320817731	0.0144722194109908	0.00293492561481631	0.0149782410687177	0.0302600951320717	0.00526262524036029	0.00425058192490639	0.00131565631009007
LLM.2016.01.10	0.00394736842105263	0.411943319838057	0.000303643724696356	0.000404858299595142	0.00232793522267206	0.00131578947368421	0.000202429149797571	0.00850202429149798	0.0480769230769231	0.00323886639676113	0.0173076923076923	0.151113360323887	NA	0.00121457489878542	0.063663967611336	0.00748987854251012	0.000202429149797571	0.0258097165991903	0.103846153846154	0.000607287449392712	0.000708502024291498	0.000506072874493927	0.0334008097165992	0.0153846153846154	0.00597165991902834	0.00870445344129555	0.0629554655870445	0.0118421052631579	0.00202429149797571	0.00698380566801619
LLM.2016.01.24	0.00101091791346543	0.166902547513142	0.000707642539425799	NA	0.00151637687019814	0.00262838657501011	0.00171856045289123	0.00596441568944602	0.0144561261625556	0.00940153659522847	0.028507885159725	0.31520420541852	0.000202183582693085	0.000606550748079256	0.0200161746866154	0.0121310149615851	NA	0.0305297209866559	0.208451273756571	0.00495349777598059	0.00232511120097048	0.000202183582693085	0.0588354225636878	0.0183987060250708	0.00465022240194096	0.0169834209462192	0.0474120501415285	0.00272947836635665	0.0179943388596846	0.00556004852405985
LLM.2016.02.07	0.000809962539232561	0.128176571833553	0.000708717221828491	NA	0.00344234079173838	0.00151867976106105	0.00212615166548547	0.00313860483952617	0.0190341196719652	0.0122506834058925	0.0030373595221221	0.339374303938443	NA	0.00030373595221221	0.0207552900678344	0.00465728460058722	NA	0.0349296345044042	0.205831730282474	0.00516351118760757	0.00030373595221221	0.0010124531740407	0.0412068441834565	0.105193884782829	0.00516351118760757	0.012959400627721	0.0287536701427559	0.00283486888731396	0.0150855522932064	0.00222739698288954
LLM.2016.02.28	0.00253395499695925	0.120109466855869	0.00111494019866207	0.00020271639975674	0.00131765659841881	0.00212852219744577	0.00263531319683762	0.00233123859720251	0.0178390431785931	0.0108453273869856	0.00486519359416177	0.33144131360227	NA	0.00030407459963511	0.010135819987837	0.0138860733833367	NA	0.0169268193796878	0.286539631056152	0.00415568619501318	0.0010135819987837	0.000405432799513481	0.100344617879586	0.0030407459963511	0.00668964119197243	0.01368335698358	0.0340563551591324	0.00192580579768903	0.00891952158929657	0.000608149199270221
LLM.2016.03.13	0.00100897992129957	0.0896983150035314	0.00060538795277974	NA	0.00403591968519826	0.002320653818989	0.00151346988194935	0.00110987791342952	0.0142266168903239	0.0111996771264252	0.00151346988194935	0.300575118555141	NA	NA	0.00918171728382605	0.000807183937039653	NA	0.0293613157098174	0.250327918474422	0.00807183937039653	0.000201795984259913	0.00201795984259913	0.122086570477247	0.0645747149631722	0.011704167087075	0.0183634345676521	0.0501463020885884	0.00151346988194935	0.00262334779537887	0.00121077590555948
LLM.2016.03.27	0.000404653515427415	0.102377339403136	0.000202326757713708	NA	0.00252908447142135	0.00171977744056652	0.00101163378856854	0.00242792109256449	0.00930703085483055	0.00849772382397572	0.000404653515427415	0.342943854324734	NA	NA	0.0125442589782499	0.00121396054628225	NA	0.0276176024279211	0.200910470409712	0.0118361153262519	0.000303490136570561	0.000708143651997977	0.0824481537683359	0.090642387455741	0.0175012645422357	0.0167931208902377	0.0469398077895802	0.00202326757713708	0.0164896307536672	0.000202326757713708
LLM.2016.04.24	0.00190743901214737	0.125288625639996	NA	NA	0.00110430679650637	0.00180704748519225	0.000702740688685875	0.00311213733560887	0.0117458086537496	0.00271057122778837	0.000501957634775625	0.371247866680052	NA	NA	0.0141552053006726	0.021684569822307	NA	0.0225880935649031	0.17257303483586	0.0214837867683968	0.000301174580865375	0.000903523742596125	0.117759261118362	0.047384800722819	0.00351370344342937	0.018472040959743	0.0146571629354482	0.00301174580865375	0.0213833952414416	NA
LLM.2016.05.08	0.00130890052356021	0.109544905356424	0.000302053966975433	NA	0.00402738622633911	0.00231574708014499	0.000604107933950866	0.00352396294804672	0.118908578332662	0.00886024969794603	0.000302053966975433	0.266713652839307	NA	0.000503423278292388	0.0154047523157471	0.00543697140555779	NA	0.0288964961739831	0.14750302053967	0.00372533225936367	0.000503423278292388	0.000201369311316955	0.0968586387434555	0.00805477245267821	0.0125855819573097	0.0129883205799436	0.138038662907773	0.00382601691502215	0.00865888038662908	0.000402738622633911
LLM.2016.05.22	0.000723963181301065	0.228255248733064	NA	0.00320612266004757	0.00713620850139621	0.0122039507705037	NA	0.0433343675664495	0.0688799255352156	NA	0.0159271899886234	0.0833591891612369	NA	0.00124107973937325	0.0438514841245217	0.0134450305098769	NA	0.0532630054814355	0.078188023580515	0.000930809804529941	0.014168993691178	NA	0.0339228462095356	0.00517116558072189	0.0021718895439032	0.0145826869376357	0.253697383390216	0.00858413486399835	0.000723963181301065	0.0130313372634192
LLM.2016.06.05	0.00232229402261712	0.191639741518578	NA	NA	0.00434168012924071	0.00201938610662359	0.00191841680129241	0.00444264943457189	0.0973344103392569	0.0211025848142165	0.000302907915993538	0.239196284329564	NA	NA	0.0265549273021002	0.00171647819063005	NA	0.0331179321486268	0.23031098546042	0.0024232633279483	0.000302907915993538	0.000504846526655897	0.0792609046849758	0.00181744749596123	0.00888529886914378	0.0127221324717286	0.0325121163166397	0.00181744749596123	0.00252423263327948	0.000908723747980614
LLM.2016.06.15	0.00201491033649003	0.074551682450131	NA	0.000503727584122507	0.00312311102155954	0.00201491033649003	0.00231714688696353	0.00473503929075156	0.148095909732017	0.0145073544227282	0.000302236550473504	0.291154543622809	NA	NA	0.0121902075357647	NA	NA	0.0294176909127544	0.244710860366714	0.00251863792061253	NA	NA	0.10407011887971	0.00171267378601652	0.00816038686278461	0.0129961716703607	0.0356639129558735	0.00261938343743703	0.00261938343743703	NA
LLM.2016.06.19	0.00110708534621578	0.0755837359098229	0.000603864734299517	0.000301932367149758	0.00402576489533011	0.00130837359098229	0.00140901771336554	0.00493156199677939	0.249798711755233	0.00805152979066022	0.000805152979066023	0.176429146537842	NA	0.000201288244766506	0.010366344605475	0.000805152979066023	NA	0.0160024154589372	0.165660225442834	0.00181159420289855	0.000805152979066023	0.00100644122383253	0.124194847020934	NA	0.00513285024154589	0.00976247987117552	0.134762479871176	0.00291867954911433	0.0017109500805153	0.000503220611916264
